galaxy_id,r_kpc,v_obs_kms,v_err_kms,v_bar_kms,delta_v2_kms2,model_name,knot_count,k_tau,tau_gradient_model,tau_profile_model,v_tau_squared,negative_vtau2_flag,v_tau_kms,v_model_kms,residual_kms,residual_v2_kms2,fit_mask,source_id,data_quality_flag,notes
M33,1.87,81.7,2.5,57.293901007396116,3392.2989073546946,tdf_lowparam_3knot,3,1.0,1866.6254710641583,3197.7362041125148,3490.5896308899764,False,59.08121216503582,82.2993361062851,-0.5993361062850937,-98.29072353528136,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,2.2,86.8,3.0,58.864173191258345,4069.2491145095423,tdf_lowparam_3knot,3,1.0,1827.3729454964227,3807.2459428450106,4020.2204800921304,False,63.40520861957739,86.51711602672958,0.28288397327041537,49.02863441741101,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,2.28,90.1,2.1,59.41903987544916,4587.387700279782,tdf_lowparam_3knot,3,1.0,1817.857181722426,3953.0551479337637,4144.714374327131,False,64.37945615122212,87.60899881888474,2.4910011811152515,442.6733259526509,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,2.69,94.4,3.9,61.43340078337278,5137.2972681894935,tdf_lowparam_3knot,3,1.0,1769.088892380694,4688.379093124903,4758.849120504066,False,68.9844121559651,92.37376170923524,2.0262382907647662,378.4481476854253,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,2.7,95.4,1.8,61.4594177301479,5323.899972271183,tdf_lowparam_3knot,3,1.0,1767.8994219089443,4706.064034696352,4773.32843915415,False,69.08927875693992,92.46939205425203,2.9306079457479797,550.571533117034,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,3.12,99.2,2.6,62.91469643398745,5882.3809726192085,tdf_lowparam_3knot,3,1.0,1717.9416620954626,5438.0906623372775,5359.9779857378435,False,73.21187052478473,96.53101580900636,2.6689841909936405,522.402986881365,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,3.18,98.7,2.0,63.079993116046666,5762.604468479505,tdf_lowparam_3knot,3,1.0,1710.8048392649653,5540.95305737809,5440.35938886259,False,73.75879194280903,97.05382486220255,1.6461751377974565,322.245079616916,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,3.53,101.3,2.4,63.92596679789372,6175.160768954588,tdf_lowparam_3knot,3,1.0,1669.1733727537305,6132.449244481361,5892.182005820669,False,76.76054980144859,99.89349947251863,1.40650052748137,282.9787631339186,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,3.66,101.5,1.3,64.20030246808354,6180.571163006587,tdf_lowparam_3knot,3,1.0,1653.7102566209862,6348.436680390719,6052.57953923281,False,77.79832606960647,100.86752884960661,0.6324711503933855,127.99162377377797,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,4.15,106.3,2.8,65.01428376407281,7072.832906644617,tdf_lowparam_3knot,3,1.0,1595.4262035052575,7144.475113121649,6621.018744546819,False,81.36964264728473,104.15313647654688,2.1468635234531206,451.81416209779854,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,4.64,109.4,1.4,65.39700781392459,7691.591368985487,tdf_lowparam_3knot,3,1.0,1537.1421503895288,7911.954359825871,7132.339577807413,False,84.45317979689938,106.81342709988256,2.586572900117446,559.2517911780742,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,5.13,108.8,1.6,65.45192130893489,7553.485996968994,tdf_lowparam_3knot,3,1.0,1478.8580972738,8650.874420503387,7586.542039014594,False,87.1007579703793,108.9518060522431,-0.15180605224310284,-33.05604204559677,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,5.62,107.3,2.7,65.3629587678068,7240.973621117987,tdf_lowparam_3knot,3,1.0,1420.5740441580713,9361.235295154196,7983.626128168361,False,89.35113949003875,110.70656036139128,-3.4065603613912856,-742.6525070503722,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,6.11,108.2,2.2,65.2852373749897,7445.077780891247,tdf_lowparam_3knot,3,1.0,1362.2899910423425,10043.036983778298,8323.591845268713,False,91.23372098773957,112.18624721585738,-3.986247215857375,-878.5140643774666,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,6.6,109.8,1.6,65.23145973208709,7800.8966612211,tdf_lowparam_3knot,3,1.0,1304.005937926614,10696.279486375692,8606.439190315652,False,92.7708962461593,113.40891732617216,-3.608917326172161,-805.5425290945532,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,7.09,110.1,1.7,65.18608232241964,7872.784671454729,tdf_lowparam_3knot,3,1.0,1245.7218848108853,11320.962802946378,8832.168163309176,False,93.97961567972693,114.37391963141967,-4.273919631419673,-959.3834918544471,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,7.57,111.1,1.6,65.0108035156304,8116.805426252097,tdf_lowparam_3knot,3,1.0,1188.627302166906,11905.206607821048,8997.908677403479,False,94.85730692679125,114.99701409667722,-3.897014096677225,-881.1032511513804,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,8.06,113.0,2.6,64.40371944195374,8621.160922042109,tdf_lowparam_3knot,3,1.0,1130.3432490511773,12473.354392869478,9110.566587352489,False,95.44928804005029,115.1451504202864,-2.1451504202863987,-489.40566531038166,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,8.55,113.9,2.4,63.340315819633965,8961.214391869027,tdf_lowparam_3knot,3,1.0,1072.0591959354488,13012.942991891201,9166.106125248089,False,95.73978339879451,114.79591340016883,-0.8959134001688227,-204.8917333790596,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,9.04,115.1,3.2,62.0064737118436,9403.207217822448,tdf_lowparam_3knot,3,1.0,1013.7751428197203,13523.972404886215,9164.52729109027,False,95.73153759911239,114.05845024928149,1.0415497507185023,238.67992673217668,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,9.53,116.3,3.1,60.45067056253037,9871.406428540424,tdf_lowparam_3knot,3,1.0,978.0891799015232,14011.97916395292,9321.189884461515,False,96.54630953310186,113.9099357208189,2.3900642791811038,550.2165440789067,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,10.02,119.1,2.7,58.78115215867894,10729.586150898234,tdf_lowparam_3knot,3,1.0,965.001307180858,14488.036333288102,9669.313097952197,False,98.33266546754541,114.56237142733194,4.537628572668055,1060.2730529460387,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,10.51,121.0,2.7,57.19443661274231,11369.796420551002,tdf_lowparam_3knot,3,1.0,951.9134344601929,14957.680444990161,10004.610196176627,False,100.02304832475677,115.22071764932566,5.779282350674336,1365.1862243743726,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,10.99,121.5,2.1,55.81749461588896,11646.657294805207,tdf_lowparam_3knot,3,1.0,939.0926611828066,15411.521907944481,10320.628346399046,False,101.59049338594161,115.91471456029143,5.585285439708571,1326.0289484061614,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,11.48,118.6,2.0,54.58421113021362,11086.523895292263,tdf_lowparam_3knot,3,1.0,926.0047884621415,15868.470783107494,10630.534971545385,False,103.10448570040677,116.66178070067815,1.938219299321844,455.98892374687784,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,11.97,118.7,1.9,53.48055424493226,11229.520317654858,tdf_lowparam_3knot,3,1.0,912.9169157414765,16319.00660063738,10927.615481425473,False,104.53523559750307,117.42139993957922,1.2786000604207857,301.904836229387,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,12.46,117.2,1.9,52.449260481575365,10984.915074935856,tdf_lowparam_3knot,3,1.0,899.8290430208114,16763.12936053414,11211.86987603931,False,105.88611748496264,118.16427040820525,-0.9642704082052518,-226.95480110345125,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,12.95,116.2,2.0,51.46879419093675,10853.403224530997,tdf_lowparam_3knot,3,1.0,886.7411703001462,17200.839062797775,11483.298155386892,False,107.16015190072703,118.87949752104396,-2.679497521043956,-629.8949308558967,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,13.44,118.3,2.4,50.53622119020434,11440.98034781474,tdf_lowparam_3knot,3,1.0,873.6532975794812,17632.135707428282,11741.900319468226,False,108.36004946228212,119.56508675885902,-1.2650867588590273,-300.91997165348585,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,13.93,119.0,2.4,49.66199800533945,11694.68595411766,tdf_lowparam_3knot,3,1.0,860.5654248588161,18057.019294425667,11987.676368283308,False,109.4882476263243,120.22474959077955,-1.2247495907795525,-292.99041416564796,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
M33,14.41,121.3,2.9,48.88837719664186,12323.616575078868,tdf_lowparam_3knot,3,1.0,847.7446515814298,18467.013712771328,12216.000429288404,False,110.52601697920903,120.85559091001763,0.44440908998237205,107.61614579046363,True,corbelli_et_al_2014,derived_baryonic_velocity_pass_with_caveat,Observed rotation from Corbelli et al. 2014 Table 1. Baryonic velocity components derived from Table 1 surface densities using Phase 1D-D1 axisymmetric disk-gravity calculation. Fig. 12 corrected sanity check status: PASS_WITH_CAVEAT; stellar disk offset ~7-10 km/s at some spot-check radii. Fig. 12 digitization is not used as canonical data. Bulge set to zero following Corbelli et al. 2014 no-separate-bulge treatment.
